PariticipantID,SessionIndex,SessionStart,SessionEnd,PracticeStart,PracticeEnd,MainStart,MainEnd,QuestionStart,QuestionEnd,TrialStatus,TrialIndex,TrialStart,TrialVisualizationStart,TrialVisualizationEnd,TrialAnswerStart,TrialAnswerEnd,TrialFeedbackStart,TrialEnd,TrialAnswer,TrialIntAccuracy,TrialSolution,TrialDataset,FactorStereo,FactorMotion,FactorPerspective,FactorShading,Dim,Step,BinIndex,BinLower,BinUpper,File
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,4,1553001805006,1553001806022,1553001821503,1553001822504,1553001832218,-999,1553001832269,28,51,0.51,babi-q1,yes,yes,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0059-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,5,1553001832269,1553001833288,1553001839529,1553001840530,1553001845932,-999,1553001845983,40,73,0.739,babi-q1,yes,yes,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0077-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,6,1553001845983,1553001847004,1553001859065,1553001860076,1553001866246,-999,1553001866297,87,91,0.917,babi-q1,yes,yes,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0197-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,7,1553001866297,1553001867318,1553001875958,1553001876970,1553001880722,-999,1553001880773,66,81,0.81,babi-q1,yes,yes,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0096-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,8,1553001880773,1553001881790,1553001894727,1553001895739,1553001900764,-999,1553001900815,32,49,0.499,babi-q1,yes,yes,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0014-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,9,1553001900815,1553001901836,1553001918050,1553001919051,1553001924531,-999,1553001924582,64,76,0.764,babi-q1,yes,yes,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0087-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,10,1553001924582,1553001925603,1553001939285,1553001940286,1553001942856,-999,1553001942907,76,92,0.922,babi-q1,yes,yes,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0198-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,11,1553001942907,1553001943929,1553001953612,1553001954613,1553001959776,-999,1553001959827,66,80,0.802,babi-q1,yes,yes,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0094-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,12,1553001959827,1553001960843,1553001968950,1553001969961,1553001974225,-999,1553001974276,70,84,0.843,babi-q1,yes,yes,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0113-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,13,1553001974276,1553001975293,1553001981278,1553001982289,1553001987029,-999,1553001987081,48,68,0.681,babi-q1,yes,yes,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0071-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,14,1553001987081,1553001988098,1553002005534,1553002006535,1553002013525,-999,1553002013576,60,74,0.743,babi-q1,yes,yes,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0084-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,15,1553002013576,1553002014597,1553002018950,1553002019951,1553002022524,-999,1553002022575,74,87,0.874,babi-q1,yes,yes,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0150-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,16,1553002022575,1553002023594,1553002030556,1553002031557,1553002035265,-999,1553002035316,81,88,0.886,babi-q1,yes,yes,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0143-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,17,1553002035316,1553002036333,1553002042273,1553002043274,1553002046433,-999,1553002046484,72,81,0.813,babi-q1,yes,yes,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0098-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,18,1553002046484,1553002047505,1553002052247,1553002053248,1553002056888,-999,1553002056939,29,51,0.515,babi-q1,yes,yes,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0031-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,19,1553002056939,1553002057956,1553002072015,1553002073016,1553002079241,-999,1553002079292,52,79,0.792,babi-q1,yes,yes,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0092-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,20,1553002079292,1553002080313,1553002086021,1553002087032,1553002090514,-999,1553002090565,63,82,0.82,babi-q1,yes,yes,no,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0103-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,21,1553002090565,1553002091586,1553002096816,1553002097817,1553002100426,-999,1553002100476,16,53,0.534,babi-q1,yes,yes,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0020-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,22,1553002100476,1553002101493,1553002107900,1553002108911,1553002111960,-999,1553002112011,77,88,0.888,babi-q1,yes,yes,no,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0159-f0-1k-l-2-tsne.txt
P1,2,1553001407685,1553002124175,1553001407685,1553001702329,1553001716545,1553002124175,1553002132390,1553002222252,main,23,1553002112011,1553002113032,1553002119850,1553002120851,1553002124124,-999,1553002124175,27,73,0.739,babi-q1,yes,yes,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0079-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,0,1553002387522,1553002388523,1553002398679,1553002399680,1553002405959,1553002405959,1553002407834,20,49,0.499,babi-q1,no,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0055-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,1,1553002407834,1553002408835,1553002412127,1553002413128,1553002415678,1553002415678,1553002417130,32,51,0.512,babi-q1,no,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0030-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,2,1553002417130,1553002418131,1553002422327,1553002423328,1553002425575,1553002425575,1553002426834,75,88,0.88,babi-q1,no,no,no,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0146-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,3,1553002426834,1553002427835,1553002429592,1553002430593,1553002432014,1553002432014,1553002434369,87,85,0.857,babi-q1,no,no,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0135-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,4,1553002434369,1553002435370,1553002437079,1553002438080,1553002440175,1553002440175,1553002441273,76,74,0.743,babi-q1,no,no,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0084-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,5,1553002441273,1553002442274,1553002444888,1553002445889,1553002448551,1553002448551,1553002449634,70,76,0.767,babi-q1,no,no,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0088-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,6,1553002449634,1553002450635,1553002451591,1553002452592,1553002454238,1553002454238,1553002455465,81,91,0.91,babi-q1,no,no,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0183-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,practice,7,1553002455465,1553002456466,1553002458335,1553002459336,1553002461278,1553002461278,1553002462457,80,81,0.81,babi-q1,no,no,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0096-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,0,1553002467241,1553002468242,1553002472270,1553002473271,1553002476398,-999,1553002476449,66,50,0.509,babi-q1,no,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0034-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,1,1553002476449,1553002477450,1553002478759,1553002479760,1553002481710,-999,1553002481761,86,91,0.91,babi-q1,no,no,no,no,2,6.66667,3,86.8333,93.5,babi-q1-e0196-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,2,1553002481761,1553002482762,1553002484207,1553002485208,1553002486879,-999,1553002486930,81,84,0.841,babi-q1,no,no,no,no,2,6.66667,2,80.1667,86.8333,babi-q1-e0119-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,3,1553002486930,1553002487931,1553002490615,1553002491616,1553002493599,-999,1553002493650,74,76,0.764,babi-q1,no,no,no,no,2,6.66667,1,73.5,80.1667,babi-q1-e0087-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,4,1553002493650,1553002494651,1553002496039,1553002497040,1553002505879,-999,1553002505930,87,90,0.907,babi-q1,no,no,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0172-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,5,1553002505930,1553002506931,1553002508903,1553002509904,1553002512927,-999,1553002512978,57,73,0.731,babi-q1,no,no,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0078-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,6,1553002512978,1553002513979,1553002515790,1553002516791,1553002519878,-999,1553002519929,75,81,0.813,babi-q1,no,no,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0098-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,7,1553002519929,1553002520930,1553002522423,1553002523424,1553002526119,-999,1553002526169,36,73,0.735,babi-q1,no,no,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0076-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,8,1553002526169,1553002527170,1553002529311,1553002530312,1553002534278,-999,1553002534329,46,73,0.739,babi-q1,no,no,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0081-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,9,1553002534329,1553002535330,1553002537023,1553002538024,1553002540095,-999,1553002540146,81,85,0.854,babi-q1,no,no,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0122-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,10,1553002540146,1553002541147,1553002542223,1553002543224,1553002548127,-999,1553002548178,86,90,0.905,babi-q1,no,no,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0199-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,11,1553002548178,1553002549179,1553002550480,1553002551481,1553002553159,-999,1553002553210,23,49,0.496,babi-q1,no,no,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0044-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,12,1553002553210,1553002554211,1553002555255,1553002556256,1553002558351,-999,1553002558402,71,88,0.881,babi-q1,no,no,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0158-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,13,1553002558402,1553002559403,1553002560839,1553002561840,1553002565127,-999,1553002565178,74,84,0.843,babi-q1,no,no,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0113-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,14,1553002565178,1553002566179,1553002567350,1553002568351,1553002571254,-999,1553002571305,62,74,0.748,babi-q1,no,no,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0082-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,15,1553002571305,1553002572306,1553002573550,1553002574551,1553002580079,-999,1553002580130,29,49,0.497,babi-q1,no,no,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0011-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,16,1553002580130,1553002581131,1553002582407,1553002583408,1553002586046,-999,1553002586097,15,52,0.522,babi-q1,no,no,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0024-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,17,1553002586097,1553002587098,1553002589360,1553002590361,1553002594791,-999,1553002594841,72,90,0.908,babi-q1,no,no,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0176-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,18,1553002594841,1553002595842,1553002597126,1553002598127,1553002601030,-999,1553002601082,68,77,0.776,babi-q1,no,no,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0089-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,19,1553002601082,1553002602083,1553002603512,1553002604513,1553002606263,-999,1553002606314,84,82,0.823,babi-q1,no,no,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0105-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,20,1553002606314,1553002607315,1553002608527,1553002609528,1553002615118,-999,1553002615169,84,79,0.792,babi-q1,no,no,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0092-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,21,1553002615169,1553002616170,1553002617950,1553002618951,1553002622463,-999,1553002622514,55,50,0.507,babi-q1,no,no,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0043-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,22,1553002622514,1553002623515,1553002625374,1553002626375,1553002628750,-999,1553002628801,86,92,0.92,babi-q1,no,no,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0200-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,23,1553002628801,1553002629802,1553002630927,1553002631928,1553002633862,-999,1553002633913,72,81,0.813,babi-q1,no,no,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0097-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,24,1553002633913,1553002634914,1553002636182,1553002637183,1553002639830,-999,1553002639881,87,90,0.901,babi-q1,no,no,no,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0174-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,25,1553002639881,1553002640882,1553002641919,1553002642920,1553002647342,-999,1553002647394,38,53,0.531,babi-q1,no,no,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0021-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,26,1553002647394,1553002648395,1553002649447,1553002650448,1553002656975,-999,1553002657026,39,73,0.739,babi-q1,no,no,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0079-f0-1k-l-2-tsne.txt
P1,3,1553002382042,1553002664178,1553002382042,1553002462457,1553002463986,1553002664178,1553002665783,1553002733161,main,27,1553002657026,1553002658027,1553002659694,1553002660695,1553002664127,-999,1553002664178,74,84,0.841,babi-q1,no,no,no,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0120-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,0,1552345704887,1552345705889,1552345738694,1552345739695,1552345791326,1552345791326,1552345795935,73,91,0.91,babi-q1,no,yes,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0183-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,1,1552345795935,1552345796936,1552345836997,1552345837998,1552345852302,1552345852302,1552345856704,81,88,0.886,babi-q1,no,yes,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0154-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,2,1552345856704,1552345857705,1552345871133,1552345872134,1552345887341,1552345887341,1552345890352,70,80,0.803,babi-q1,no,yes,no,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0095-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,3,1552345890352,1552345891353,1552345909525,1552345910526,1552345920037,1552345920037,1552345924160,62,73,0.739,babi-q1,no,yes,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0080-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,4,1552345924160,1552345925161,1552345943302,1552345944303,1552345963686,1552345963686,1552345965232,72,86,0.864,babi-q1,no,yes,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0130-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,practice,5,1552345965232,1552345966233,1552345976837,1552345977838,1552345987797,1552345987797,1552345991336,51,50,0.504,babi-q1,no,yes,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0036-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,main,0,1552345999680,1552346000681,1552346035941,1552346036942,1552346052742,-999,1552346052793,80,79,0.79,babi-q1,no,yes,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0091-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,main,1,1552346052793,1552346053794,1552346075357,1552346076358,1552346090494,-999,1552346090545,93,88,0.884,babi-q1,no,yes,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0156-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,main,2,1552346090545,1552346091546,1552346122094,1552346123095,1552346132557,-999,1552346132608,50,49,0.491,babi-q1,no,yes,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0040-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,main,3,1552346132608,1552346133609,1552346162126,1552346163127,1552346179805,-999,1552346179856,84,83,0.839,babi-q1,no,yes,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0116-f0-1k-l-2-tsne.txt
P10,0,1552345656444,1552346763546,1552345656444,1552345991336,1552345994177,1552346763546,1552346765359,1552346999724,main,4,1552346179856,1552346180857,1552346200974,1552346201975,1552346219230,-999,1552346219281,78,85,0.854,babi-q1,no,yes,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0126-f0-1k-l-2-tsne.txt
